time;gFx;gFy;gFz;TgF
6,716708;0,0149;0,1049;1,0002;1,006
6,720436;0,0155;0,1048;0,9967;1,002
6,723674;0,0173;0,1044;0,9971;1,003
6,727529;0,0187;0,1014;0,9928;0,998
6,732071;0,0158;0,0962;0,9853;0,990
6,735855;0,0122;0,0904;0,9818;0,986
6,739498;0,0099;0,0870;0,9820;0,986
6,744391;0,0076;0,0856;0,9842;0,988
6,749112;0,0063;0,0867;0,9904;0,994
6,751330;0,0065;0,0885;0,9995;1,003
6,755209;0,0085;0,0894;1,0012;1,005
6,759119;0,0116;0,0899;0,9966;1,001
6,763304;0,0151;0,0886;0,9999;1,004
6,767494;0,0170;0,0899;1,0030;1,007
6,772144;0,0152;0,0921;1,0073;1,012
6,777634;0,0104;0,0937;1,0124;1,017
6,780602;0,0055;0,0961;1,0132;1,018
6,783454;0,0027;0,0984;1,0139;1,019
6,789027;-0,0006;0,1019;1,0142;1,019
6,791152;-0,0008;0,1033;1,0141;1,019
6,795198;-0,0006;0,1023;1,0136;1,019
6,800756;0,0000;0,1002;1,0143;1,019
6,803160;0,0014;0,0980;1,0159;1,021
6,808988;0,0033;0,0966;1,0185;1,023
6,812324;0,0064;0,0954;1,0217;1,026
6,819997;0,0082;0,0962;1,0213;1,026
6,821541;0,0089;0,0973;1,0206;1,025
6,823265;0,0091;0,0989;1,0181;1,023
6,827229;0,0073;0,1025;1,0109;1,016
6,833623;0,0051;0,1049;1,0065;1,012
6,835254;0,0013;0,1048;1,0057;1,011
6,838918;-0,0007;0,1044;1,0008;1,006
6,843507;0,0011;0,1060;0,9964;1,002
6,846437;0,0027;0,1100;0,9891;0,995
6,851152;0,0055;0,1101;0,9806;0,987
6,854589;0,0024;0,1062;0,9797;0,985
6,859008;0,0018;0,1038;0,9792;0,985
6,862866;0,0032;0,1026;0,9863;0,992
6,870001;0,0086;0,1041;0,9914;0,997
6,871728;0,0119;0,1072;0,9867;0,993
6,874691;0,0121;0,1076;0,9803;0,986
6,878137;0,0089;0,1048;0,9727;0,978
6,882118;0,0030;0,1006;0,9638;0,969
6,885999;0,0024;0,0989;0,9574;0,963
6,890086;0,0007;0,0968;0,9503;0,955
6,894052;0,0045;0,0983;0,9397;0,945
6,899392;0,0068;0,1044;0,9249;0,931
6,902091;0,0132;0,1052;0,9152;0,921
6,906321;0,0140;0,1034;0,9130;0,919
6,910517;0,0128;0,1020;0,9184;0,924
6,915791;0,0104;0,1035;0,9366;0,942
6,918922;0,0087;0,1058;0,9518;0,958
6,921973;-0,0028;0,1067;0,9619;0,968
6,925940;-0,0390;0,0960;0,9572;0,963
6,936754;-0,0588;0,0992;0,9296;0,937
6,937507;-0,0217;0,0987;0,9164;0,922
6,937952;0,0099;0,0929;0,9414;0,946
6,942387;0,0434;0,0837;0,9529;0,958
6,951677;0,0691;0,0697;0,9456;0,951
6,952491;0,0714;0,0618;0,9697;0,974
6,953879;0,0813;0,0616;1,0258;1,031
6,957717;0,1070;0,0664;1,0498;1,057
6,961489;0,1377;0,0702;1,0772;1,088
6,965897;0,1441;0,0511;1,0703;1,081
6,969757;0,1394;0,0269;1,0484;1,058
6,974817;0,1076;0,0137;0,9973;1,003
6,977656;0,0600;0,0182;0,9601;0,962
6,982427;0,0466;0,0397;0,9972;0,999
6,985518;0,0654;0,0654;1,0217;1,026
6,989770;0,0658;0,0731;1,0351;1,040
6,993280;0,0483;0,0703;1,0439;1,047
6,998335;0,0313;0,0640;1,0301;1,033
7,002183;0,0264;0,0615;1,0123;1,015
7,005840;0,0242;0,0641;1,0002;1,003
7,009890;0,0239;0,0668;0,9943;0,997
7,015093;0,0239;0,0692;0,9902;0,993
7,017353;0,0235;0,0672;0,9866;0,989
7,021389;0,0210;0,0682;0,9775;0,980
7,027432;0,0178;0,0671;0,9653;0,968
7,029639;0,0169;0,0687;0,9600;0,963
7,033129;0,0163;0,0726;0,9589;0,962
7,037275;0,0154;0,0799;0,9629;0,966
7,043491;0,0140;0,0855;0,9692;0,973
7,045449;0,0108;0,0906;0,9770;0,981
7,049311;0,0058;0,0942;0,9863;0,991
7,052888;0,0026;0,0964;0,9949;1,000
7,057134;0,0002;0,0997;1,0010;1,006
7,062084;0,0012;0,1009;1,0127;1,018
7,064882;0,0051;0,1069;1,0280;1,034
7,070003;0,0110;0,1090;1,0401;1,046
7,073979;0,0122;0,1103;1,0470;1,053
7,078322;0,0115;0,1088;1,0507;1,056
7,085547;0,0095;0,1082;1,0519;1,057
7,086558;0,0045;0,1071;1,0531;1,059
7,089587;-0,0018;0,1070;1,0573;1,063
7,093419;-0,0094;0,1094;1,0603;1,066
7,101003;-0,0157;0,1123;1,0608;1,067
7,101677;-0,0190;0,1147;1,0563;1,063
7,106862;-0,0221;0,1153;1,0553;1,062
7,108574;-0,0193;0,1157;1,0526;1,059
7,112720;-0,0125;0,1170;1,0528;1,059
7,117751;-0,0011;0,1181;1,0511;1,058
7,120702;0,0081;0,1161;1,0509;1,057
7,126374;0,0144;0,1146;1,0533;1,060
7,131594;0,0211;0,1108;1,0561;1,062
7,132333;0,0272;0,1076;1,0564;1,062
7,136140;0,0296;0,1051;1,0517;1,057
7,140258;0,0286;0,1053;1,0481;1,054
7,144519;0,0270;0,1053;1,0469;1,053
7,149664;0,0252;0,1062;1,0426;1,048
7,153199;0,0250;0,1054;1,0361;1,042
7,156769;0,0251;0,1046;1,0302;1,036
7,161093;0,0265;0,1033;1,0190;1,025
7,166680;0,0279;0,1044;1,0079;1,014
7,169507;0,0275;0,0995;0,9988;1,004
7,172817;0,0247;0,0938;0,9861;0,991
7,176754;0,0224;0,0914;0,9768;0,981
7,181054;0,0231;0,0864;0,9667;0,971
7,185932;0,0259;0,0840;0,9628;0,967
7,188341;0,0270;0,0829;0,9624;0,966
7,191833;0,0278;0,0823;0,9597;0,964
7,196499;0,0218;0,0795;0,9599;0,963
7,201418;0,0185;0,0793;0,9650;0,968
7,204099;0,0173;0,0831;0,9650;0,969
7,210485;0,0175;0,0881;0,9625;0,967
7,211616;0,0141;0,0875;0,9610;0,965
7,215933;0,0113;0,0845;0,9558;0,960
7,220306;0,0064;0,0824;0,9494;0,953
7,223689;0,0006;0,0805;0,9461;0,949
7,227659;-0,0025;0,0832;0,9469;0,951
7,237322;-0,0013;0,0853;0,9480;0,952
7,239432;-0,0004;0,0851;0,9453;0,949
7,239795;0,0004;0,0840;0,9354;0,939
7,243777;-0,0024;0,0854;0,9434;0,947
7,250157;-0,0037;0,0905;0,9579;0,962
7,251349;0,0029;0,0980;0,9670;0,972
7,255510;0,0074;0,1014;0,9789;0,984
7,259315;0,0096;0,1024;0,9901;0,995
7,267204;0,0105;0,0998;0,9972;1,002
7,268364;0,0134;0,0980;1,0072;1,012
7,271703;0,0141;0,0935;1,0103;1,015
7,275737;0,0136;0,0932;1,0103;1,015
7,280550;0,0120;0,0948;1,0100;1,014
7,284195;0,0066;0,0974;1,0164;1,021
7,287387;0,0076;0,1038;1,0180;1,023
7,291215;0,0119;0,1097;1,0143;1,020
7,295477;0,0152;0,1086;1,0074;1,013
7,299681;0,0155;0,1046;0,9992;1,005
7,303539;0,0144;0,1015;0,9934;0,999
7,307258;0,0210;0,1024;0,9850;0,991
7,311466;0,0277;0,1060;0,9793;0,985
7,315639;0,0295;0,1056;0,9823;0,988
7,319180;0,0296;0,1060;0,9850;0,991
7,323212;0,0299;0,1079;0,9864;0,993
7,327581;0,0259;0,1092;0,9810;0,987
7,331284;0,0218;0,1095;0,9788;0,985
7,335166;0,0149;0,1124;0,9741;0,981
7,339018;0,0099;0,1153;0,9696;0,977
7,344949;0,0071;0,1197;0,9741;0,981
7,352064;0,0020;0,1246;0,9854;0,993
7,355941;0,0008;0,1295;0,9891;0,998
7,356255;-0,0002;0,1317;0,9942;1,003
7,359457;-0,0062;0,1316;0,9936;1,002
7,364228;-0,0112;0,1310;0,9918;1,000
7,367897;-0,0141;0,1317;0,9936;1,002
7,371271;-0,0127;0,1357;0,9930;1,002
7,374896;-0,0117;0,1401;0,9905;1,000
7,378964;-0,0147;0,1367;0,9847;0,994
7,382985;-0,0173;0,1345;0,9797;0,989
7,386725;-0,0178;0,1320;0,9773;0,986
7,390891;-0,0169;0,1333;0,9787;0,988
7,394786;-0,0115;0,1337;0,9782;0,987
7,400430;-0,0040;0,1334;0,9810;0,990
7,402551;0,0014;0,1316;0,9804;0,989
7,407260;0,0060;0,1291;0,9810;0,989
7,410396;0,0089;0,1240;0,9818;0,990
7,415590;0,0094;0,1202;0,9781;0,985
7,418491;0,0105;0,1194;0,9766;0,984
7,424486;0,0096;0,1190;0,9783;0,986
7,426591;0,0073;0,1196;0,9802;0,988
7,431080;0,0045;0,1218;0,9806;0,988
7,434103;0,0040;0,1256;0,9807;0,989
7,438236;0,0012;0,1278;0,9830;0,991
7,442881;-0,0040;0,1289;0,9837;0,992
7,447378;-0,0071;0,1296;0,9880;0,997
7,449943;-0,0117;0,1290;0,9892;0,998
7,453900;-0,0113;0,1282;0,9905;0,999
7,458007;-0,0131;0,1264;0,9919;1,000
7,463965;-0,0191;0,1241;0,9955;1,003
7,465830;-0,0212;0,1218;1,0017;1,009
7,469862;-0,0190;0,1245;1,0046;1,013
7,474231;-0,0143;0,1264;1,0082;1,016
7,480785;-0,0103;0,1284;1,0079;1,016
7,482869;-0,0048;0,1306;1,0089;1,017
7,485733;-0,0010;0,1334;1,0031;1,012
7,492942;0,0000;0,1335;0,9958;1,005
7,493638;0,0021;0,1339;0,9817;0,991
7,498098;0,0012;0,1328;0,9728;0,982
7,504219;-0,0058;0,1310;0,9706;0,979
7,506792;-0,0103;0,1286;0,9667;0,975
7,509590;-0,0161;0,1297;0,9656;0,974
7,519899;-0,0210;0,1310;0,9639;0,973
7,520753;-0,0172;0,1315;0,9638;0,973
7,521969;-0,0157;0,1316;0,9642;0,973
7,526311;-0,0141;0,1325;0,9726;0,982
7,531732;-0,0151;0,1306;0,9856;0,994
7,533806;-0,0165;0,1279;0,9920;1,000
7,537360;-0,0164;0,1285;0,9930;1,001
7,541352;-0,0137;0,1301;0,9907;0,999
7,546459;-0,0112;0,1325;0,9869;0,996
7,549393;-0,0074;0,1357;0,9876;0,997
7,553209;-0,0049;0,1359;0,9889;0,998
7,557196;-0,0001;0,1360;0,9896;0,999
7,561464;0,0009;0,1342;0,9925;1,002
7,566715;-0,0033;0,1311;0,9940;1,003
7,571879;-0,0091;0,1300;0,9935;1,002
7,573089;-0,0131;0,1333;0,9961;1,005
7,577152;-0,0165;0,1372;0,9998;1,009
7,584105;-0,0147;0,1427;0,9999;1,010
7,585004;-0,0151;0,1484;0,9940;1,005
7,588833;-0,0159;0,1490;0,9884;1,000
7,593036;-0,0173;0,1476;0,9855;0,997
7,598098;-0,0202;0,1437;0,9851;0,996
7,601181;-0,0218;0,1442;0,9814;0,992
7,604869;-0,0230;0,1470;0,9773;0,989
7,609010;-0,0248;0,1483;0,9709;0,982
7,613693;-0,0277;0,1484;0,9683;0,980
7,616845;-0,0293;0,1433;0,9675;0,979
7,620996;-0,0324;0,1407;0,9723;0,983
7,626682;-0,0375;0,1400;0,9760;0,987
7,630207;-0,0425;0,1387;0,9832;0,994
7,632524;-0,0460;0,1393;0,9831;0,994
7,636450;-0,0470;0,1420;0,9878;0,999
7,640491;-0,0434;0,1431;0,9941;1,005
7,645317;-0,0367;0,1410;0,9964;1,007
7,653067;-0,0387;0,1371;0,9977;1,008
7,660346;-0,0417;0,1337;1,0050;1,015
7,660610;-0,0391;0,1332;1,0079;1,017
7,667774;-0,0317;0,1367;1,0083;1,018
7,668654;-0,0292;0,1361;1,0072;1,017
7,668908;-0,0271;0,1324;1,0083;1,017
7,672485;-0,0199;0,1342;1,0077;1,017
7,676676;-0,0131;0,1361;1,0004;1,010
7,680432;-0,0126;0,1357;0,9989;1,008
7,685121;-0,0167;0,1333;1,0008;1,010
7,688278;-0,0183;0,1339;0,9985;1,008
7,693394;-0,0205;0,1353;0,9932;1,003
7,697074;-0,0253;0,1357;0,9866;0,996
7,701118;-0,0352;0,1358;0,9778;0,988
7,704126;-0,0389;0,1368;0,9658;0,976
7,708391;-0,0404;0,1392;0,9631;0,974
7,713609;-0,0423;0,1407;0,9690;0,980
7,716139;-0,0426;0,1434;0,9740;0,985
7,720350;-0,0412;0,1421;0,9772;0,988
7,724174;-0,0382;0,1374;0,9807;0,991
7,728241;-0,0320;0,1354;0,9801;0,990
7,732777;-0,0259;0,1283;0,9830;0,992
7,738719;-0,0173;0,1279;0,9831;0,992
7,742851;-0,0090;0,1293;0,9851;0,994
7,743713;-0,0098;0,1293;0,9854;0,994
7,748128;-0,0139;0,1291;0,9872;0,996
7,751801;-0,0184;0,1301;0,9880;0,997
7,755692;-0,0250;0,1321;0,9920;1,001
7,759830;-0,0329;0,1346;0,9965;1,006
7,764377;-0,0398;0,1376;0,9998;1,010
7,767627;-0,0422;0,1444;1,0019;1,013
7,771555;-0,0445;0,1460;1,0027;1,014
7,776248;-0,0474;0,1453;1,0013;1,013
7,784738;-0,0493;0,1439;0,9991;1,011
7,785630;-0,0501;0,1422;1,0022;1,013
7,787580;-0,0469;0,1440;1,0010;1,012
7,791802;-0,0430;0,1452;0,9981;1,010
7,797833;-0,0458;0,1436;0,9951;1,006
7,799502;-0,0506;0,1399;0,9991;1,010
7,803404;-0,0479;0,1399;0,9985;1,009
7,807663;-0,0393;0,1430;0,9879;0,999
7,813102;-0,0367;0,1424;0,9857;0,997
7,815503;-0,0374;0,1398;0,9847;0,995
7,821510;-0,0314;0,1387;0,9809;0,991
7,823355;-0,0287;0,1381;0,9755;0,986
7,827102;-0,0328;0,1349;0,9714;0,981
7,831289;-0,0391;0,1315;0,9704;0,980
7,835526;-0,0450;0,1318;0,9751;0,985
7,839361;-0,0460;0,1345;0,9847;0,995
7,843314;-0,0468;0,1376;0,9892;1,000
7,847721;-0,0446;0,1402;0,9951;1,006
7,851613;-0,0429;0,1396;0,9990;1,010
7,855724;-0,0395;0,1391;1,0033;1,014
7,862999;-0,0393;0,1374;1,0043;1,014
7,863869;-0,0382;0,1370;1,0059;1,016
7,866905;-0,0336;0,1355;1,0025;1,012
7,870992;-0,0283;0,1368;0,9987;1,008
7,875585;-0,0276;0,1350;0,9955;1,005
7,880054;-0,0258;0,1325;0,9923;1,001
7,884711;-0,0265;0,1323;0,9901;0,999
7,887167;-0,0273;0,1319;0,9920;1,001
7,890926;-0,0288;0,1329;0,9923;1,002
7,896358;-0,0333;0,1355;0,9971;1,007
7,900878;-0,0348;0,1392;1,0005;1,011
7,902904;-0,0315;0,1406;0,9994;1,010
7,908107;-0,0329;0,1427;0,9989;1,010
7,910727;-0,0329;0,1393;1,0018;1,012
7,915422;-0,0312;0,1354;1,0035;1,013
7,919627;-0,0289;0,1335;1,0021;1,011
7,922679;-0,0265;0,1304;1,0056;1,014
7,928334;-0,0249;0,1297;1,0043;1,013
7,935829;-0,0271;0,1308;0,9995;1,008
7,939860;-0,0295;0,1314;0,9956;1,005
7,940313;-0,0331;0,1331;0,9946;1,004
7,942652;-0,0370;0,1348;0,9884;0,998
7,949494;-0,0396;0,1382;0,9907;1,001
7,951804;-0,0418;0,1402;0,9899;1,001
7,954483;-0,0413;0,1392;0,9902;1,001
7,958331;-0,0410;0,1382;0,9917;1,002
7,963759;-0,0370;0,1373;0,9946;1,005
7,966433;-0,0330;0,1369;0,9923;1,002
7,970572;-0,0313;0,1373;0,9953;1,005
7,974391;-0,0326;0,1362;1,0024;1,012
7,980370;-0,0308;0,1363;1,0034;1,013
7,982432;-0,0315;0,1391;1,0029;1,013
7,986821;-0,0416;0,1386;0,9961;1,007
7,989978;-0,0486;0,1359;0,9900;1,000
7,994304;-0,0512;0,1391;0,9804;0,992
7,999230;-0,0493;0,1407;0,9715;0,983
8,001958;-0,0472;0,1427;0,9676;0,979
8,007569;-0,0435;0,1433;0,9628;0,974
8,010117;-0,0391;0,1455;0,9603;0,972
8,016509;-0,0373;0,1407;0,9619;0,973
8,018167;-0,0404;0,1377;0,9725;0,983
8,024768;-0,0351;0,1388;0,9811;0,992
8,025884;-0,0318;0,1439;0,9813;0,992
8,031479;-0,0310;0,1422;0,9804;0,991
8,034688;-0,0365;0,1382;0,9801;0,990
8,037906;-0,0410;0,1322;0,9761;0,986
8,042858;-0,0401;0,1304;0,9755;0,985
8,052159;-0,0380;0,1317;0,9766;0,986
8,054344;-0,0343;0,1325;0,9761;0,986
8,054636;-0,0338;0,1313;0,9749;0,984
8,059464;-0,0320;0,1287;0,9710;0,980
8,068558;-0,0300;0,1254;0,9644;0,973
8,069361;-0,0314;0,1229;0,9627;0,971
8,069610;-0,0302;0,1221;0,9617;0,970
8,073678;-0,0289;0,1234;0,9657;0,974
8,082043;-0,0292;0,1262;0,9739;0,982
8,082886;-0,0301;0,1285;0,9836;0,992
8,085274;-0,0335;0,1347;0,9929;1,003
8,089362;-0,0378;0,1385;0,9978;1,008
8,093246;-0,0402;0,1403;1,0002;1,011
8,097182;-0,0422;0,1415;1,0005;1,011
8,101415;-0,0408;0,1398;0,9955;1,006
8,104968;-0,0375;0,1387;0,9879;0,998
8,109717;-0,0377;0,1381;0,9841;0,994
8,113900;-0,0415;0,1371;0,9847;0,995
8,117891;-0,0479;0,1382;0,9844;0,995
8,121244;-0,0537;0,1397;0,9870;0,998
8,125378;-0,0601;0,1431;0,9851;0,997
8,129834;-0,0557;0,1460;0,9765;0,989
8,132994;-0,0543;0,1483;0,9637;0,977
8,139348;-0,0602;0,1488;0,9576;0,971
8,140702;-0,0701;0,1449;0,9565;0,970
8,145786;-0,0739;0,1459;0,9557;0,970
8,148643;-0,0743;0,1438;0,9574;0,971
8,152768;-0,0664;0,1424;0,9669;0,980
8,157029;-0,0594;0,1400;0,9705;0,982
8,162942;-0,0542;0,1391;0,9772;0,989
8,166450;-0,0511;0,1394;0,9815;0,993
8,169698;-0,0516;0,1357;0,9854;0,996
8,176173;-0,0558;0,1320;0,9846;0,995
8,176821;-0,0513;0,1293;0,9843;0,994
8,180605;-0,0359;0,1271;0,9781;0,987
8,184509;-0,0178;0,1216;0,9693;0,977
8,189274;-0,0082;0,1175;0,9625;0,970
8,192757;-0,0030;0,1115;0,9620;0,968
8,202016;-0,0014;0,1082;0,9643;0,970
8,202684;-0,0021;0,1042;0,9681;0,974
8,204453;-0,0037;0,1049;0,9710;0,977
8,210094;-0,0083;0,1052;0,9752;0,981
8,214002;-0,0140;0,1084;0,9816;0,988
8,218688;-0,0124;0,1141;0,9928;0,999
8,220290;-0,0090;0,1228;1,0027;1,010
8,226833;-0,0124;0,1268;1,0128;1,021
